EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
292,3.9318256327243257,1.0,Travel Rarely,869,Sales,1.3862943611198906,2,Marketing,1,Male,86,2,0.6931471805599453,Sales Representative,3,Married,7.895063498091573,3810,0.6931471805599453,Y,Yes,2.70805020110221,3,3,0.0,1.3862943611198906,2,3,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098
293,3.828641396489095,0.0,Non Travel,1195,Research Development,1.0986122886681098,2,Medical,1,Male,65,2,1.6094379124341003,Manager,4,Married,9.728717411895008,20462,2.302585092994046,Y,No,3.1780538303479458,4,4,0.6931471805599453,3.1354942159291497,1,3,3.044522437723423,2.1972245773362196,2.4849066497880004,2.1972245773362196
294,3.332204510175204,0.0,Travel Frequently,829,Sales,2.1972245773362196,1,Marketing,3,Male,84,3,1.0986122886681098,Sales Executive,4,Married,8.376320632534823,24008,0.0,Y,No,2.995732273553991,3,2,0.6931471805599453,1.791759469228055,3,3,1.6094379124341003,1.0986122886681098,0.6931471805599453,0.6931471805599453
295,3.7376696182833684,0.0,Travel Rarely,1276,Sales,1.0986122886681098,5,Life Sciences,2,Female,91,3,1.6094379124341003,Manager,1,Married,9.716916981452759,5626,2.0794415416798357,Y,No,2.833213344056216,3,2,0.6931471805599453,3.1354942159291497,2,3,2.9444389791664403,2.833213344056216,2.4849066497880004,2.1972245773362196
296,3.4339872044851463,0.0,Non Travel,1116,Research Development,1.0986122886681098,3,Medical,3,Female,49,3,0.6931471805599453,Laboratory Technician,4,Single,7.84971375760487,7181,0.0,Y,No,2.70805020110221,3,3,0.0,2.5649493574615367,2,2,2.4849066497880004,2.0794415416798357,1.9459101490553132,2.0794415416798357
297,3.4965075614664802,0.0,Non Travel,862,Sales,1.0986122886681098,1,Life Sciences,3,Female,76,3,0.6931471805599453,Sales Representative,1,Divorced,7.947325027016463,14947,0.6931471805599453,Y,No,2.5649493574615367,3,3,1.3862943611198906,0.6931471805599453,3,3,0.6931471805599453,0.0,0.0,0.0
298,4.02535169073515,0.0,Travel Rarely,692,Research Development,2.70805020110221,4,Medical,3,Male,61,4,1.791759469228055,Research Director,2,Single,9.837507993602152,13339,2.1972245773362196,Y,No,2.4849066497880004,3,4,0.0,3.6109179126442243,3,3,3.2188758248682006,2.772588722239781,1.0986122886681098,2.772588722239781
299,3.4965075614664802,1.0,Travel Rarely,1089,Research Development,2.0794415416798357,2,Life Sciences,4,Male,79,3,1.0986122886681098,Laboratory Technician,3,Married,8.493719835230594,22845,0.6931471805599453,Y,No,2.9444389791664403,3,1,0.6931471805599453,2.3978952727983707,3,3,2.3978952727983707,1.6094379124341003,0.6931471805599453,0.6931471805599453
300,4.007333185232471,0.0,Travel Frequently,966,Research Development,0.6931471805599453,4,Life Sciences,4,Female,53,3,1.3862943611198906,Manufacturing Director,3,Divorced,9.259416209622776,9659,2.0794415416798357,Y,No,2.8903717578961645,3,1,0.6931471805599453,3.5263605246161616,2,1,1.791759469228055,1.6094379124341003,0.6931471805599453,1.6094379124341003
301,3.8066624897703196,1.0,Travel Rarely,1097,Research Development,2.3978952727983707,4,Life Sciences,3,Male,96,3,0.6931471805599453,Research Scientist,3,Single,7.98514393119862,10826,0.6931471805599453,Y,Yes,2.4849066497880004,3,3,0.0,1.9459101490553132,4,3,1.9459101490553132,1.6094379124341003,0.0,1.0986122886681098
302,3.4965075614664802,0.0,Travel Rarely,646,Research Development,2.302585092994046,4,Life Sciences,1,Female,92,3,1.0986122886681098,Research Scientist,4,Married,8.751949058058614,18089,0.6931471805599453,Y,Yes,2.5649493574615367,3,4,0.6931471805599453,1.9459101490553132,2,2,1.9459101490553132,1.6094379124341003,0.0,1.791759469228055
304,3.5263605246161616,0.0,Non Travel,1038,Sales,2.1972245773362196,1,Life Sciences,2,Female,88,2,0.6931471805599453,Sales Representative,4,Single,7.759187438507795,21437,0.0,Y,No,2.995732273553991,3,4,0.0,1.3862943611198906,2,2,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098
306,3.332204510175204,0.0,Non Travel,691,Research Development,2.302585092994046,3,Medical,4,Male,57,3,0.6931471805599453,Research Scientist,2,Divorced,7.613324979540639,5970,1.9459101490553132,Y,No,2.9444389791664403,3,4,0.6931471805599453,1.9459101490553132,1,1,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098
307,3.5263605246161616,0.0,Travel Rarely,1198,Research Development,0.6931471805599453,4,Other,3,Male,100,2,0.6931471805599453,Research Scientist,1,Single,7.937374696163295,3339,1.3862943611198906,Y,Yes,2.4849066497880004,3,2,0.0,1.9459101490553132,1,3,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098
308,3.871201010907891,1.0,Non Travel,666,Research Development,3.4011973816621555,4,Life Sciences,1,Male,88,3,1.3862943611198906,Manager,2,Married,9.380083146563278,10268,0.6931471805599453,Y,Yes,2.5649493574615367,3,4,0.6931471805599453,2.3978952727983707,2,2,2.3978952727983707,2.0794415416798357,2.302585092994046,2.302585092994046
309,2.995732273553991,1.0,Non Travel,504,Research Development,2.3978952727983707,3,Medical,1,Female,96,2,0.6931471805599453,Research Scientist,2,Single,7.528331766707247,6148,0.6931471805599453,Y,Yes,3.258096538021482,4,2,0.0,0.6931471805599453,2,4,0.6931471805599453,0.6931471805599453,0.0,0.0
310,3.6375861597263857,0.0,Non Travel,1040,Research Development,1.0986122886681098,2,Life Sciences,3,Male,100,2,1.0986122886681098,Healthcare Representative,4,Divorced,8.549466751966532,15850,1.791759469228055,Y,No,2.70805020110221,3,4,0.6931471805599453,2.8903717578961645,2,4,0.6931471805599453,0.0,0.0,0.0
311,4.04305126783455,0.0,Travel Rarely,1369,Research Development,3.1780538303479458,3,Life Sciences,4,Male,68,3,1.6094379124341003,Manufacturing Director,2,Married,9.503233841478497,18235,1.6094379124341003,Y,Yes,2.5649493574615367,3,1,0.6931471805599453,3.5263605246161616,0,3,2.995732273553991,2.833213344056216,2.772588722239781,2.302585092994046
315,3.4011973816621555,0.0,Travel Rarely,153,Research Development,2.772588722239781,2,Life Sciences,4,Female,49,2,1.0986122886681098,Laboratory Technician,3,Single,8.341410211461865,12682,0.0,Y,Yes,2.5649493574615367,3,4,0.0,2.3978952727983707,3,3,2.302585092994046,1.791759469228055,0.0,2.1972245773362196
316,3.6635616461296463,0.0,Travel Rarely,849,Research Development,3.258096538021482,2,Life Sciences,1,Female,81,2,1.3862943611198906,Research Director,2,Married,9.397815294010933,26707,1.3862943611198906,Y,No,2.8903717578961645,3,3,0.6931471805599453,2.995732273553991,2,3,2.3978952727983707,2.1972245773362196,0.0,0.6931471805599453
317,3.7612001156935624,0.0,Travel Rarely,1332,Research Development,1.0986122886681098,4,Other,1,Male,98,2,1.0986122886681098,Healthcare Representative,4,Single,8.822027322685583,17078,1.3862943611198906,Y,No,3.1780538303479458,4,2,0.0,2.70805020110221,6,3,0.6931471805599453,0.0,0.0,0.0
320,4.007333185232471,0.0,Travel Rarely,1441,Research Development,2.8903717578961645,3,Technical Degree,3,Female,56,3,1.3862943611198906,Manufacturing Director,3,Married,9.281730368062856,13943,2.1972245773362196,Y,No,2.4849066497880004,3,3,0.6931471805599453,3.1354942159291497,2,3,2.3978952727983707,2.0794415416798357,0.0,2.1972245773362196
321,3.4011973816621555,0.0,Travel Rarely,1328,Research Development,1.0986122886681098,3,Life Sciences,3,Male,76,3,0.6931471805599453,Research Scientist,2,Married,7.902487437162855,4956,0.0,Y,No,3.1780538303479458,4,4,0.6931471805599453,1.9459101490553132,3,3,1.791759469228055,1.6094379124341003,0.0,1.6094379124341003
322,3.295836866004329,0.0,Travel Frequently,1283,Sales,0.6931471805599453,3,Medical,3,Male,52,2,1.0986122886681098,Sales Executive,1,Single,8.365206834418355,11148,0.6931471805599453,Y,No,2.5649493574615367,3,2,0.0,2.0794415416798357,2,3,2.0794415416798357,2.0794415416798357,0.0,2.0794415416798357
323,3.6375861597263857,0.0,Non Travel,1252,Sales,2.995732273553991,2,Medical,1,Male,32,3,1.3862943611198906,Sales Executive,2,Single,8.941545475242885,4814,0.6931471805599453,Y,Yes,2.6390573296152584,3,4,0.0,2.3978952727983707,2,3,2.3978952727983707,0.0,0.0,2.302585092994046
325,3.4657359027997265,0.0,Travel Rarely,655,Research Development,2.0794415416798357,4,Life Sciences,4,Male,48,3,1.0986122886681098,Laboratory Technician,4,Divorced,8.68541582383069,9528,1.3862943611198906,Y,No,3.1354942159291497,4,4,0.6931471805599453,2.3978952727983707,3,2,2.0794415416798357,2.0794415416798357,0.6931471805599453,2.0794415416798357
327,3.828641396489095,1.0,Travel Frequently,306,Sales,3.295836866004329,4,Life Sciences,1,Female,100,3,1.0986122886681098,Sales Executive,1,Married,8.363342466597977,5630,1.0986122886681098,Y,No,2.70805020110221,3,4,1.0986122886681098,1.791759469228055,4,3,0.6931471805599453,0.6931471805599453,0.0,0.0
328,3.784189633918261,0.0,Travel Rarely,589,Research Development,2.70805020110221,2,Life Sciences,2,Male,94,3,1.6094379124341003,Research Director,1,Married,9.750336373041954,5200,1.9459101490553132,Y,No,3.2188758248682006,4,3,0.6931471805599453,3.1354942159291497,3,3,1.6094379124341003,0.6931471805599453,0.6931471805599453,0.0
329,3.4011973816621555,0.0,Travel Rarely,986,Research Development,1.3862943611198906,4,Medical,2,Male,93,2,1.3862943611198906,Research Director,3,Married,9.387314322443542,21526,0.6931471805599453,Y,No,2.9444389791664403,3,3,0.0,2.3978952727983707,2,3,2.3978952727983707,1.0986122886681098,0.0,2.0794415416798357
330,3.4339872044851463,0.0,Travel Rarely,231,Sales,2.1972245773362196,2,Other,3,Male,62,3,1.3862943611198906,Sales Executive,3,Divorced,8.890823576004383,9977,1.791759469228055,Y,No,2.4849066497880004,3,1,0.6931471805599453,2.3978952727983707,2,4,2.1972245773362196,1.6094379124341003,2.0794415416798357,2.0794415416798357
331,3.713572066704308,0.0,Travel Frequently,530,Research Development,0.6931471805599453,4,Life Sciences,3,Male,78,2,1.6094379124341003,Healthcare Representative,2,Married,9.510741216835738,14115,0.6931471805599453,Y,No,3.1354942159291497,4,4,0.6931471805599453,3.1354942159291497,3,2,3.1354942159291497,1.3862943611198906,2.4849066497880004,2.4849066497880004
334,4.04305126783455,0.0,Travel Frequently,906,Sales,1.9459101490553132,3,Life Sciences,3,Female,86,4,1.6094379124341003,Sales Executive,1,Married,9.488956472414216,18256,2.302585092994046,Y,No,2.4849066497880004,3,4,1.3862943611198906,3.6109179126442243,0,2,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.0794415416798357
335,3.258096538021482,0.0,Travel Rarely,1372,Sales,2.9444389791664403,1,Life Sciences,1,Male,93,4,1.0986122886681098,Sales Executive,3,Married,8.73761303680885,12477,1.0986122886681098,Y,No,2.4849066497880004,3,2,0.0,1.9459101490553132,3,2,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098
336,3.7612001156935624,0.0,Non Travel,179,Human Resources,1.0986122886681098,5,Medical,4,Male,79,4,1.0986122886681098,Human Resources,1,Married,8.744009988096744,12858,2.0794415416798357,Y,No,2.833213344056216,3,1,0.6931471805599453,2.3978952727983707,3,4,1.6094379124341003,1.3862943611198906,0.0,1.3862943611198906
337,3.4965075614664802,0.0,Travel Frequently,967,Sales,2.1972245773362196,3,Marketing,2,Female,43,3,1.3862943611198906,Sales Executive,4,Single,9.104868739033948,15589,0.6931471805599453,Y,No,2.70805020110221,3,4,0.0,2.302585092994046,2,3,2.302585092994046,2.1972245773362196,1.3862943611198906,2.0794415416798357
338,3.4965075614664802,0.0,Travel Frequently,430,Research Development,3.2188758248682006,4,Life Sciences,1,Male,80,3,1.0986122886681098,Laboratory Technician,4,Married,8.577347114235984,21146,0.6931471805599453,Y,No,2.772588722239781,3,4,1.0986122886681098,2.3978952727983707,2,3,2.3978952727983707,2.1972245773362196,1.6094379124341003,2.0794415416798357
339,4.02535169073515,0.0,Travel Rarely,147,Research Development,3.044522437723423,2,Technical Degree,2,Male,37,3,1.0986122886681098,Laboratory Technician,4,Married,8.59711281459211,15972,1.3862943611198906,Y,Yes,2.995732273553991,3,4,0.6931471805599453,2.5649493574615367,4,3,2.3978952727983707,2.0794415416798357,0.0,2.1972245773362196
343,3.332204510175204,0.0,Non Travel,1277,Research Development,2.1972245773362196,5,Life Sciences,1,Male,87,1,0.6931471805599453,Laboratory Technician,3,Married,8.438582790834326,5869,0.6931471805599453,Y,No,2.995732273553991,3,4,1.3862943611198906,1.3862943611198906,4,3,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098
344,3.6635616461296463,0.0,Travel Frequently,1186,Research Development,1.3862943611198906,4,Other,3,Male,44,3,0.6931471805599453,Research Scientist,3,Married,7.945201132412759,2997,1.3862943611198906,Y,No,2.833213344056216,3,1,0.6931471805599453,2.1972245773362196,2,3,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098
345,3.6375861597263857,0.0,Travel Frequently,1231,Sales,3.091042453358316,2,Medical,3,Female,54,3,0.6931471805599453,Sales Representative,4,Married,7.9976631270201,21222,1.791759469228055,Y,No,2.772588722239781,3,2,0.6931471805599453,2.3978952727983707,3,3,1.791759469228055,1.6094379124341003,0.0,0.0
347,3.295836866004329,0.0,Travel Frequently,496,Research Development,2.4849066497880004,2,Medical,1,Male,60,3,1.0986122886681098,Healthcare Representative,1,Married,8.464214266625351,22722,0.6931471805599453,Y,Yes,2.6390573296152584,3,3,0.6931471805599453,1.791759469228055,3,3,1.791759469228055,1.3862943611198906,1.3862943611198906,1.3862943611198906
349,3.828641396489095,0.0,Travel Rarely,252,Research Development,0.6931471805599453,3,Other,3,Male,70,4,1.791759469228055,Manager,4,Married,9.862821795810113,15970,0.0,Y,No,2.4849066497880004,3,3,0.6931471805599453,3.258096538021482,2,3,3.2188758248682006,0.0,0.6931471805599453,2.0794415416798357
350,3.295836866004329,0.0,Travel Rarely,1443,Sales,3.1780538303479458,3,Marketing,3,Female,47,2,1.0986122886681098,Sales Executive,4,Married,8.332789468417959,21436,2.0794415416798357,Y,Yes,2.995732273553991,3,3,0.6931471805599453,1.791759469228055,2,2,1.0986122886681098,1.0986122886681098,0.0,0.0
351,3.7376696182833684,0.0,Travel Rarely,802,Sales,2.302585092994046,1,Life Sciences,3,Male,96,3,1.3862943611198906,Sales Executive,3,Divorced,9.010669176847115,21196,1.3862943611198906,Y,Yes,2.6390573296152584,3,3,0.6931471805599453,2.5649493574615367,2,3,2.302585092994046,2.0794415416798357,0.0,2.0794415416798357
352,2.995732273553991,0.0,Travel Rarely,645,Research Development,2.302585092994046,2,Life Sciences,3,Male,54,3,0.6931471805599453,Research Scientist,1,Single,7.845024417241484,7172,0.6931471805599453,Y,No,3.258096538021482,4,3,0.0,0.6931471805599453,4,3,0.6931471805599453,0.6931471805599453,0.0,0.0
353,3.713572066704308,0.0,Travel Rarely,630,Sales,1.6094379124341003,4,Marketing,3,Male,67,2,1.3862943611198906,Sales Executive,4,Married,9.292473201514705,8552,2.0794415416798357,Y,No,2.4849066497880004,3,1,0.6931471805599453,2.772588722239781,2,2,2.5649493574615367,2.4849066497880004,1.0986122886681098,2.4849066497880004
355,3.784189633918261,0.0,Travel Frequently,559,Research Development,2.3978952727983707,4,Life Sciences,3,Female,82,2,1.0986122886681098,Laboratory Technician,3,Divorced,8.567506005289827,6227,0.6931471805599453,Y,No,2.4849066497880004,3,2,0.6931471805599453,2.302585092994046,3,4,2.302585092994046,2.0794415416798357,0.0,0.0
356,3.58351893845611,0.0,Non Travel,727,Research Development,1.3862943611198906,3,Life Sciences,3,Male,41,2,0.6931471805599453,Laboratory Technician,3,Married,7.156176637480615,16900,0.6931471805599453,Y,No,2.9444389791664403,3,3,1.0986122886681098,0.6931471805599453,3,3,0.6931471805599453,0.0,0.0,0.0
357,3.970291913552122,0.0,Travel Rarely,621,Sales,1.3862943611198906,4,Marketing,3,Male,31,2,1.6094379124341003,Manager,1,Married,9.732521279780308,10084,0.6931471805599453,Y,No,2.4849066497880004,3,1,0.0,3.5553480614894135,3,4,3.5553480614894135,1.9459101490553132,0.6931471805599453,2.833213344056216
358,3.912023005428146,0.0,Travel Rarely,470,Research Development,3.044522437723423,4,Medical,3,Female,96,3,1.0986122886681098,Manufacturing Director,1,Married,8.789964651132264,5549,0.6931471805599453,Y,No,2.70805020110221,3,3,0.0,2.833213344056216,2,2,2.772588722239781,2.4849066497880004,1.791759469228055,2.4849066497880004
359,3.6375861597263857,0.0,Non Travel,1413,Research Development,1.791759469228055,2,Technical Degree,3,Male,84,4,0.6931471805599453,Laboratory Technician,3,Single,8.160803920954665,25470,0.0,Y,No,2.70805020110221,3,1,0.0,2.0794415416798357,2,1,1.9459101490553132,1.791759469228055,0.6931471805599453,1.3862943611198906
360,3.784189633918261,0.0,Travel Frequently,313,Research Development,3.091042453358316,3,Medical,4,Male,61,3,0.6931471805599453,Laboratory Technician,4,Married,7.7226775164680035,15238,2.0794415416798357,Y,No,3.044522437723423,4,1,0.6931471805599453,2.1972245773362196,1,3,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098
362,3.1780538303479458,0.0,Travel Rarely,541,Sales,1.0986122886681098,1,Technical Degree,3,Male,62,3,0.6931471805599453,Sales Representative,1,Divorced,7.750614732770409,9518,1.3862943611198906,Y,No,2.6390573296152584,3,3,0.6931471805599453,1.3862943611198906,3,3,0.0,0.0,0.0,0.0
363,4.02535169073515,0.0,Travel Rarely,836,Research Development,2.1972245773362196,3,Medical,4,Female,33,3,1.6094379124341003,Manager,3,Divorced,9.59947282546345,19730,1.0986122886681098,Y,Yes,2.70805020110221,3,3,1.3862943611198906,3.091042453358316,2,3,1.791759469228055,0.0,0.0,1.0986122886681098
364,3.9889840465642745,0.0,Travel Rarely,102,Research Development,3.1780538303479458,4,Life Sciences,4,Female,72,3,1.6094379124341003,Research Director,4,Single,9.566335084610051,20206,1.9459101490553132,Y,No,2.9444389791664403,3,3,0.0,3.5263605246161616,0,3,2.5649493574615367,2.302585092994046,1.3862943611198906,2.1972245773362196
365,3.5553480614894135,0.0,Travel Frequently,669,Research Development,0.6931471805599453,3,Medical,4,Male,97,2,1.0986122886681098,Healthcare Representative,1,Single,8.583729715216482,25755,0.0,Y,No,3.044522437723423,4,3,0.0,2.70805020110221,3,3,2.6390573296152584,2.302585092994046,1.6094379124341003,2.302585092994046
366,4.07753744390572,1.0,Travel Rarely,289,Research Development,1.0986122886681098,3,Technical Degree,4,Male,51,3,0.6931471805599453,Research Scientist,3,Single,7.8160138391590275,26227,1.6094379124341003,Y,No,3.2188758248682006,4,1,0.0,2.0794415416798357,4,3,0.6931471805599453,0.0,0.0,0.0
367,3.5553480614894135,0.0,Travel Frequently,618,Research Development,1.3862943611198906,1,Life Sciences,1,Male,45,3,1.0986122886681098,Healthcare Representative,4,Single,8.956350940490871,22266,0.0,Y,No,2.8903717578961645,3,3,0.0,2.0794415416798357,1,2,1.9459101490553132,1.0986122886681098,0.0,1.6094379124341003
368,3.4339872044851463,0.0,Non Travel,829,Research Development,0.6931471805599453,1,Life Sciences,3,Male,88,2,1.3862943611198906,Manufacturing Director,3,Single,9.044875932248651,20925,0.6931471805599453,Y,No,3.1354942159291497,4,3,0.0,2.5649493574615367,2,3,2.4849066497880004,2.1972245773362196,1.791759469228055,2.1972245773362196
369,3.4965075614664802,0.0,Travel Rarely,120,Research Development,1.9459101490553132,5,Life Sciences,3,Male,43,3,0.6931471805599453,Research Scientist,3,Single,8.019283792916793,12430,1.3862943611198906,Y,No,3.044522437723423,4,1,0.0,2.1972245773362196,2,3,1.791759469228055,1.6094379124341003,0.6931471805599453,1.6094379124341003
370,3.6109179126442243,0.0,Travel Rarely,1396,Research Development,1.791759469228055,2,Life Sciences,4,Male,62,3,1.0986122886681098,Laboratory Technician,2,Single,8.685246776412487,9945,2.1972245773362196,Y,No,2.833213344056216,3,4,0.0,2.833213344056216,3,4,2.6390573296152584,2.4849066497880004,1.3862943611198906,2.0794415416798357
373,3.713572066704308,0.0,Travel Frequently,1184,Sales,1.0986122886681098,4,Medical,2,Male,62,3,1.0986122886681098,Sales Executive,2,Married,8.372860820526318,25440,1.791759469228055,Y,No,2.5649493574615367,3,4,1.3862943611198906,1.791759469228055,2,3,0.0,0.0,0.0,0.0
374,3.6109179126442243,0.0,Non Travel,1105,Research Development,3.2188758248682006,4,Life Sciences,2,Female,47,3,1.0986122886681098,Laboratory Technician,2,Married,8.643825842349603,6927,2.0794415416798357,Y,No,2.772588722239781,3,3,0.6931471805599453,2.4849066497880004,3,3,2.302585092994046,2.1972245773362196,0.0,2.1972245773362196
375,3.091042453358316,0.0,Travel Rarely,391,Research Development,2.772588722239781,2,Life Sciences,3,Male,96,3,0.6931471805599453,Research Scientist,4,Single,7.117205503164344,19281,0.6931471805599453,Y,No,2.70805020110221,3,4,0.0,0.0,6,3,0.0,0.0,0.0,0.0
377,3.5553480614894135,0.0,Travel Rarely,204,Sales,2.70805020110221,3,Technical Degree,3,Female,31,3,0.6931471805599453,Sales Representative,3,Divorced,7.855544677915663,2912,0.6931471805599453,Y,Yes,2.9444389791664403,3,4,1.0986122886681098,2.1972245773362196,3,3,2.1972245773362196,1.0986122886681098,0.0,1.9459101490553132
379,3.5553480614894135,0.0,Travel Rarely,665,Research Development,1.9459101490553132,4,Other,1,Female,41,3,1.0986122886681098,Research Scientist,3,Single,8.478452363099807,12482,0.6931471805599453,Y,No,2.70805020110221,3,3,0.0,2.833213344056216,3,3,2.833213344056216,2.6390573296152584,1.0986122886681098,2.3978952727983707
381,3.6888794541139363,0.0,Travel Rarely,1383,Human Resources,1.0986122886681098,3,Life Sciences,4,Female,42,2,1.0986122886681098,Human Resources,4,Married,8.557374981049069,7790,2.1972245773362196,Y,No,2.4849066497880004,3,3,1.0986122886681098,2.6390573296152584,2,3,1.791759469228055,1.6094379124341003,0.0,1.6094379124341003
382,3.828641396489095,0.0,Travel Rarely,549,Research Development,2.1972245773362196,4,Other,4,Male,75,3,1.0986122886681098,Research Scientist,4,Married,8.21554741194707,9278,2.302585092994046,Y,No,2.70805020110221,3,1,1.0986122886681098,2.5649493574615367,3,3,2.3978952727983707,2.302585092994046,2.302585092994046,2.1972245773362196
385,3.4657359027997265,1.0,Travel Frequently,307,Research Development,3.4011973816621555,2,Medical,3,Male,71,2,0.6931471805599453,Laboratory Technician,2,Single,8.15478757276852,11652,0.0,Y,No,2.4849066497880004,3,2,0.0,1.9459101490553132,2,4,1.791759469228055,1.6094379124341003,0.6931471805599453,1.6094379124341003
386,3.6635616461296463,0.0,Travel Rarely,1035,Sales,1.3862943611198906,4,Life Sciences,2,Male,42,3,1.0986122886681098,Sales Executive,4,Single,8.833754223418396,4981,2.1972245773362196,Y,Yes,2.5649493574615367,3,3,0.0,2.995732273553991,1,3,0.6931471805599453,0.0,0.0,0.0
388,3.4657359027997265,0.0,Travel Frequently,1327,Research Development,1.3862943611198906,4,Medical,2,Male,73,3,1.3862943611198906,Research Director,3,Divorced,9.523397750759193,13523,2.302585092994046,Y,No,2.5649493574615367,3,1,0.6931471805599453,2.302585092994046,3,3,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098
389,3.295836866004329,0.0,Travel Rarely,991,Research Development,1.9459101490553132,3,Life Sciences,3,Female,71,3,0.6931471805599453,Laboratory Technician,4,Married,7.886081401775745,17759,0.6931471805599453,Y,Yes,2.6390573296152584,3,3,0.6931471805599453,1.3862943611198906,2,3,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098
391,3.4339872044851463,0.0,Travel Rarely,1138,Research Development,1.9459101490553132,3,Technical Degree,1,Female,48,2,1.0986122886681098,Laboratory Technician,4,Married,8.439880088313567,23631,0.0,Y,No,2.5649493574615367,3,1,0.6931471805599453,2.3978952727983707,6,3,2.302585092994046,1.0986122886681098,1.9459101490553132,2.0794415416798357
393,3.5553480614894135,0.0,Travel Rarely,943,Research Development,2.302585092994046,3,Life Sciences,4,Male,86,3,1.3862943611198906,Healthcare Representative,4,Divorced,9.04793908261736,5494,0.0,Y,No,2.4849066497880004,3,4,0.6931471805599453,2.3978952727983707,0,2,2.302585092994046,2.0794415416798357,0.6931471805599453,1.9459101490553132
394,3.58351893845611,0.0,Travel Rarely,735,Research Development,1.9459101490553132,1,Life Sciences,3,Male,66,3,0.6931471805599453,Research Scientist,3,Married,8.162516250140179,6020,0.0,Y,Yes,2.70805020110221,3,4,0.0,1.6094379124341003,3,3,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0986122886681098
395,3.332204510175204,0.0,Travel Rarely,1240,Research Development,1.0986122886681098,4,Life Sciences,4,Female,33,3,0.6931471805599453,Laboratory Technician,1,Divorced,7.758760544157663,19715,0.6931471805599453,Y,No,2.6390573296152584,3,4,0.6931471805599453,0.6931471805599453,6,3,0.6931471805599453,0.0,0.0,0.0
399,3.4657359027997265,0.0,Travel Rarely,691,Research Development,1.791759469228055,4,Technical Degree,3,Male,86,3,0.6931471805599453,Research Scientist,4,Married,8.480944058741116,10077,0.0,Y,Yes,2.5649493574615367,3,3,0.6931471805599453,1.9459101490553132,4,3,1.791759469228055,1.0986122886681098,0.0,1.3862943611198906
400,3.6888794541139363,0.0,Travel Frequently,443,Research Development,2.1972245773362196,1,Life Sciences,3,Female,48,3,0.6931471805599453,Laboratory Technician,3,Married,8.231109840328154,17872,0.6931471805599453,Y,No,2.4849066497880004,3,1,0.6931471805599453,2.1972245773362196,3,3,2.1972245773362196,1.3862943611198906,0.0,2.0794415416798357
401,3.4011973816621555,0.0,Travel Rarely,1252,Research Development,3.1780538303479458,2,Life Sciences,3,Male,81,4,0.6931471805599453,Research Scientist,3,Married,7.901377353792616,23779,0.6931471805599453,Y,No,3.2188758248682006,4,3,0.6931471805599453,2.3978952727983707,3,3,2.3978952727983707,2.0794415416798357,0.0,2.0794415416798357
403,3.4011973816621555,1.0,Travel Rarely,121,Sales,3.332204510175204,3,Marketing,2,Female,35,3,1.3862943611198906,Sales Executive,4,Married,8.941152882160566,24525,0.6931471805599453,Y,No,3.1354942159291497,4,4,1.3862943611198906,2.3978952727983707,3,2,2.3978952727983707,1.6094379124341003,0.6931471805599453,2.302585092994046
404,3.8066624897703196,1.0,Travel Rarely,935,Research Development,1.3862943611198906,3,Life Sciences,1,Male,89,3,0.6931471805599453,Laboratory Technician,1,Married,7.767687277186908,14669,1.6094379124341003,Y,No,2.5649493574615367,3,3,0.0,2.3978952727983707,4,4,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098
405,3.295836866004329,0.0,Travel Rarely,841,Research Development,1.9459101490553132,3,Other,3,Female,46,2,0.6931471805599453,Research Scientist,2,Married,7.7702232041587855,23300,0.6931471805599453,Y,No,2.995732273553991,3,3,0.0,1.791759469228055,3,2,1.791759469228055,1.6094379124341003,1.6094379124341003,1.3862943611198906
406,3.8918202981106265,0.0,Travel Rarely,163,Sales,1.0986122886681098,5,Marketing,2,Female,37,3,1.0986122886681098,Sales Executive,4,Married,8.306965865368573,19658,1.0986122886681098,Y,No,2.70805020110221,3,1,0.6931471805599453,2.70805020110221,2,3,2.302585092994046,2.0794415416798357,1.9459101490553132,2.0794415416798357
